won,speakernum,start,end,spreker,majority_speaker,majority_perc,closest_speaker,closest_dist,text
WON02439070,SPEAKER_09,717.76740237691,725.6621392190152,,,1.0,,0.9796626497968539," Toch zijn er wel degelijk grote verschillen binnen Hamas,

 tussen de militaire leiders in Gaza en de politieke leiders in het buitenland."
WON02439070,SPEAKER_08,726.018675721562,768.5653650254669,,,1.0,,0.8583765670362309," Dat militaire leiderschap, dat zit echt in de Gazastrook en in de westelijke Jordanoef,

 maar vooral in de Gazastrook.

 Dus je ziet dat degene die de daadwerkelijke beslissingen nemen,

 op internationaal politiek gebied misschien wel buiten de Palestijnse gebieden zitten,

 maar degene die de beslissingen nemen op de grond, in de praktijk,

 dat zijn vaak degene die in de Palestijnse gebieden zelf zitten.

 En ja, die zijn het niet altijd met elkaar eens.

 Dus het is ook heel goed mogelijk dat de mensen in Qatar of in andere gebieden,

 buiten de bezette gebieden, niet op de hoogte waren van de aanslag op 7 oktober.

 Dat is goed mogelijk.

 Er is wel verdeeldheid binnen Hamas, tussen het leiderschap buiten de bezette gebieden

 en binnen de bezette gebieden, tussen de politieke leiding en de militaire leiding."
WON02439070,SPEAKER_09,768.6672325976231,775.0,,,1.0,,1.0117932602218795," Toch heeft Hamas, ondanks al die verschillen in het verleden,

 eensgezind onderhandelingen gevoerd en eensgezind besluiten genomen."
WON02439070,SPEAKER_10,775.0,803.7096774193549,,,0.9714285714285714,,0.8589374781459057," Ja, onderhandelingen tussen Hamas en Israël over vrijlating van de gegeizelde,

 met Qatar als bemiddelaar, lopen nog.

 Maar wat de status daarvan is, weten we niet.

 En dan nu onze serie lijsttrekkersgesprekken.

 Deze weken praten we met 14 lijsttrekkers van klein naar groot.

 Gisteren werd afgetrapt met Denkleider Stefan van Baarle.

 Vanavond is het de beurt aan Thierry Baudet van Forum voor Democratie.

 Meneer Baudet, hartelijk welkom.

 Fijn dat u er bent."
WON02439070,SPEAKER_15,802.911714770798,804.2020373514431,,,1.0,,1.153878540159584," Ja, leuk."
WON02439070,SPEAKER_10,804.5246179966043,809.9405772495757,,,0.9714285714285714,,0.9669992609240559," Zeker na die aanval natuurlijk van de week in België,

 waar u een flinke klap op uw hoofd kreeg."
WON02439070,SPEAKER_14,810.2801358234296,830.9083191850593,Thierry Baudet,Thierry Baudet,0.6181818181818182,Thierry Baudet,0.595713611518216," Ja, ik ben echt met de schrik vrijgekomen.

 Het is een rotklap geweest.

 Een paar dagen helemaal niet goed.

 En natuurlijk beveiliging opgeschroefd.

 Dat is heel vervelend, psychologisch.

 Maar ik ben gelukkig fysiek gewoon in orde en strijdbaarder dan ooit.

 Zou ik bijna willen zeggen.

 Dus ik ben..."
WON02439070,SPEAKER_10,828.4634974533108,855.8319185059422,,,0.9714285714285714,,0.8489530952528339," Ja, heel fijn.

 Dan wil ik met u beginnen over de actualiteit.

 Waar we net naar hebben zitten kijken.

 De oorlog tussen Israël en Hamas.

 Ik zag in de Tweede Kamer, is een motie ingediend door de SGP.

 Om eigenlijk Israël te steunen en uit te spreken dat Israël het recht heeft op zelfverdediging.

 En Forum voor Democratie heeft daar tegen gestemd.

 En daar was ik eigenlijk verbaasd over.

 Omdat ik u eigenlijk altijd inschat als pro-Israël."
WON02439070,SPEAKER_14,856.8505942275042,871.6893039049237,Thierry Baudet,Thierry Baudet,0.6181818181818182,Thierry Baudet,0.5949833272235838," Ja, dan zou ik even naar precies het volledige tekst van de motie moeten kijken.

 Want vaak is het zo in de moties dat niet alleen de conclusie ertoe doet.

 Maar ook de, dat noemen wij in de Tweede Kamer, consideransen.

 Dus daar staat waarschijnlijk iets in.

 Kijk, ik denk dat..."
WON02439070,SPEAKER_10,870.483870967742,872.6400679117148,,,0.9714285714285714,,1.014003930772861," Maar daar gaat u uiteindelijk niet om.

 Het gaat maar even om..."
WON02439070,SPEAKER_14,872.6400679117148,873.641765704584,Thierry Baudet,Thierry Baudet,0.6181818181818182,Thierry Baudet,1.1772908832060227, Mijn standpunt.
WON02439070,SPEAKER_10,872.6740237691001,874.9490662139219,,,0.9714285714285714,,0.9229846232581694, Wat is uw standpunt in deze oorlog?
WON02439070,SPEAKER_14,874.5585738539899,919.4821731748727,Thierry Baudet,Thierry Baudet,0.6181818181818182,Thierry Baudet,0.5275108228804007," Ik vind natuurlijk de aanslagen die Hamas heeft geprecht...

 zijn gewoon afschuwelijk, afgrijzelijk.

 Tegelijkertijd hou ik mijn hart vast als we nu zien wat er gebeurt...

 dat er een verdere escalatie komt.

 En ik vind ook de beelden van Palestijnse kinderen, burgerslachtoffers...

 verschrikkelijk, hartverscheurend.

 Dus mijn zorg zit er maar in dat de hele regio wordt meegesleept...

 in een geweldspiraal waar we misschien niet meer uitkomen.

 En als ik zie wat er ook nu aan het wapenopbouw is van de Amerikaanse vloot...

 vliegdekschepen, Iran is zich ermee aan het bemoeien.

 Dan is dat een heel reële zorg.

 En dan is het..."
WON02439070,SPEAKER_10,918.8539898132428,936.9015280135823,,,0.9714285714285714,,0.853054730552237," En kiest u daarom voor meer neutraliteit?

 Want u roept nu opvallend voor eigenlijk een soort neutraliteit op.

 Terwijl als we kijken naar het gedrag van Forum voor Democratie...

 in deze kwestie was het toch veel duidelijker pro-Israël."
WON02439070,SPEAKER_14,930.4329371816639,937.427843803056,Thierry Baudet,Thierry Baudet,0.6181818181818182,,0.902955603813858," Is het een nieuwe koers daarmee?

 Nou, het is ook een nieuwe situatie."
WON02439070,SPEAKER_14,938.0050933786079,996.528013582343,Thierry Baudet,Thierry Baudet,0.6181818181818182,Thierry Baudet,0.533163711920043," Zo'n heftige geweldsexplosie hebben we niet eerder meegemaakt...

 in de tijd niet op dat ik in de politiek zit.

 En de wereld is ook heel onveilig.

 Dus ik snap ontzettend goed de ongelofelijke woede...

 en de frustratie van de Israëli's...

 die daar maar geen vrede kunnen vinden in die regio.

 Tegelijkertijd, wat is nou nu de wijze koers?

 Is het nou nu verstandig om dit te doen?

 Hoe proportioneel is dit nog?

 En ik heb niet de illusie dat Nederland dit gaat oplossen natuurlijk.

 Het Nederlands belang is ook niet dat er een hele vluchtelingenstroom...

 nog weer uit dat gebied onze kant op komt.

 Ik denk dat we moeten zoeken naar een manier om tafel te gaan.

 Uiteindelijk zullen we toch iets moeten verzinnen...

 als wereldgemeenschap met elkaar."
WON02439070,SPEAKER_00,971.0101867572157,981.1629881154499,,,0.5,Thierry Baudet,0.614525040328747," Maar we kunnen wel redeneren vanuit het Nederlands belang.

 Dat is ook onze taak.

 En een wereldoorlog, daarin willen we niet worden meegesleept."
WON02439070,SPEAKER_14,997.2410865874363,1002.792869269949,Thierry Baudet,Thierry Baudet,0.6181818181818182,Thierry Baudet,0.6631947492906465," De bommen en granaten nu, het is wel heel heftig wat er gebeurt.

 Het is heel heftig."
WON02439070,SPEAKER_14,1003.0305602716469,1005.7130730050933,Thierry Baudet,Thierry Baudet,0.6181818181818182,Thierry Baudet,0.8531017903927285," Het burgenslachtoffer, het is ongelofelijk."
WON02439070,SPEAKER_10,1005.3904923599321,1017.9032258064517,,,0.9714285714285714,,0.859137520559454," Maar ik vroeg me even af of het een koerswijze is.

 Dat heeft u uitgelegd.

 Maar heeft het ook misschien te maken met een verandering in uw achterban?

 Ik weet niet of u gisteren naar deze uitzending heeft gekeken."
WON02439070,SPEAKER_10,1018.3955857385399,1035.6112054329374,,,0.9714285714285714,,0.8506291609119708," Maar toen zat Steven van Baarle hier, lijsttrekker van Denk.

 En daar ging het eigenlijk over dat er in zijn achterban...

 mensen overwegen op uw partij te stemmen.

 Dus ook meer moslims.

 En toen vroeg ik me af of dat ermee te maken zou kunnen hebben.

 Dat het beter is om dan neutraal in deze positie te staan."
WON02439070,SPEAKER_14,1036.7147707979625,1061.0950764006793,Thierry Baudet,Thierry Baudet,0.6181818181818182,Thierry Baudet,0.5319899415631035," Nee, u kent mij.

 Ik draag het hart op de tong.

 En ik spreek vanuit mijn eigen overtuiging.

 Ik ben niet zo'n berekende politicus als de meeste anderen wel zijn.

 Maar ik vertel je wat ik denk.

 En ik vind het fantastisch dat er nu ook mensen zijn...

 met een islamitische achtergrond die zien dat wij de beste partij zijn voor Nederland.

 Maar niet specifiek op zich naar de moslims stemmen.

 Iedereen in Nederland zou eigenlijk op Forum voor Democratie moeten stemmen.

 Wat ook je achtergrond maar is."
WON02439070,SPEAKER_10,1061.8760611205435,1063.7945670628183,,,0.9714285714285714,,0.980800846916864, Laten we verder gaan kijken.
WON02439070,SPEAKER_14,1063.2852292020375,1065.407470288625,Thierry Baudet,Thierry Baudet,0.6181818181818182,Thierry Baudet,1.033893923248164, Daar gaat u de komende avond van overtuigd.
WON02439070,SPEAKER_10,1064.7962648556877,1080.7724957555179,,,0.9714285714285714,,0.8603341525127945," Ik ga wat vragen aan u stellen daarover.

 Want we gaan kijken naar wat voor partij Forum voor Democratie is.

 Wat u de afgelopen tijd heeft gedaan.

 Wat u heeft bereikt.

 En ook welke koers er in de komende tijd gevaarlijk gaat worden.

 Maar we beginnen met uw persoon.

 U als lijsttrekker.

 Kijk even mee."
WON02439070,SPEAKER_02,1084.1511035653652,1099.753820033956,,,1.0,Chris Stoffer,0.9584671279233292," Thierry Baudet werd bekend als intellectueel op de grachtengordel.

 Met plannen tegen de oude politiek.

 Het partijkartel noemen wij dat.

 Hij richtte Forum voor Democratie op.

 En kreeg enorme aanhang.

 Forum werd in de provincie zelfs de grootste partij."
WON02439070,SPEAKER_14,1100.144312393888,1103.6078098471985,Thierry Baudet,Thierry Baudet,0.6181818181818182,Thierry Baudet,0.7230722946271001, De uil van Minerva spreidt zijn vleugels bij het vallen van de avond.
WON02439070,SPEAKER_02,1103.9473684210525,1109.2275042444821,,,1.0,Stephan van Baarle,1.0195756596008376," Maar na ruzies en beschuldigingen van antisemitische appjes...

 ...stapt een groot deel van zijn aanhang op."
WON02439070,SPEAKER_07,1109.4312393887944,1112.0288624787777,,,1.0,Laurens Dassen,1.1520636227323107, Meneer Baudet. NOS.
WON02439070,SPEAKER_02,1113.4380305602717,1141.0101867572157,,,1.0,Frans Timmermans,0.9790464531531246," Baudet blijft over met een klein groepje vertrouwelingen.

 Samen ageren ze tegen wat zij noemen de Deep State.

 Een soort internationale elite die volgens hen de wereld bestuurt.

 Dat is de Deep State.

 Big Pharma. Big Tech.

 Big Finance.

 Daar zou dus de echte macht liggen.

 Bij de Deep State.

 En politiek leiders zouden geen echte macht hebben.

 Ook Donald Trump was volgens hem nooit echt de baas van Amerika."
WON02439070,SPEAKER_02,1152.640067911715,1165.8828522920203,,,1.0,,1.0080961635930525," En ook vrijwel alle oppositielijders zouden nep zijn volgens Baudet.

 Hij noemt ze de Controlled Opposition.

 Dat zou gelden van links tot rechts en van Omtzigt tot Van der Plas.

 En voor de Italiaanse premier Meloni tot aan de Zweedse democraten."
WON02439070,SPEAKER_10,1176.6638370118844,1186.06960950764,,,0.9714285714285714,,0.8679427663831968," Stemmig slot.

 U gelooft dus eigenlijk niet in echte macht voor politici.

 Dus ik vroeg me af waarom doet u dan eigenlijk wel mee aan de verkiezingen?"
WON02439070,SPEAKER_14,1186.2733446519524,1251.4006791171478,Thierry Baudet,Thierry Baudet,0.6181818181818182,Thierry Baudet,0.4749338992842866," Ik geloof wel dat in de politiek macht ligt.

 Maar ik geloof dat die macht verschansd is.

 En dat heel veel van de mensen die poseren als oppositieviguren...

 eigenlijk het onderliggende beleid, de onderstroom zou je kunnen zeggen, ondersteunen.

 En dat geldt inderdaad bijvoorbeeld voor Caroline van der Plas of Pieter Omtzigt.

 Die hebben in feite het CDA opnieuw opgericht met een ander gezicht...

 met een andere combinatie van drie letters.

 In plaats van CDA is het dan BBB of zo.

 Maar op alle hoofdthema's onderschrijven zij de filosofie, de ideeën, de ideologie...

 zou je kunnen zeggen, van de gevestigde macht in Nederland.

 Dus ze ondersteunen de klimaatagenda, ze ondersteunen de coronaregels.

 Ze zijn een voorstander van het bestaan van de Europese Unie.

 Ze zijn een voorstander van voortgaande massa-immigratie.

 En op al die thema's denken ze eender.

 Dus dan kun je je afvragen, heeft het dan nog wel zin om op dat poppetje te stemmen?

 Wij zijn echt de oppositie."
WON02439070,SPEAKER_10,1249.2444821731751,1254.5925297113754,,,0.9714285714285714,,0.8464391857789662, Wij zijn de enigen die het echte werken.
WON02439070,SPEAKER_14,1252.979626485569,1256.816638370119,Thierry Baudet,Thierry Baudet,0.6181818181818182,Thierry Baudet,0.8143001139560789, Nederland is eigenlijk een twee partijen land.
WON02439070,SPEAKER_10,1255.8998302207133,1260.4159592529713,,,0.9714285714285714,,0.9276486929846697," Hoe moeten mensen dat nou aannemen?

 Hoe kunt u dan bewijzen dat u dan niet controlled opposition bent?"
WON02439070,SPEAKER_14,1260.212224108659,1271.1460101867574,Thierry Baudet,Thierry Baudet,0.6181818181818182,Thierry Baudet,0.6053804205746739," In mijn woorden, Forum voor Democratie is de enige partij...

 die op een heleboel issues een fundamenteel andere positie inneemt."
WON02439070,SPEAKER_10,1270.0594227504243,1278.2258064516132,,,0.9714285714285714,,0.9187611773962194," Ik zat graag over die standpunten.

 Maar in dat filmpje zegt u dan ook, de deep state, het gaat over big pharma, big finance."
WON02439070,SPEAKER_10,1278.2427843803057,1281.9949066213921,,,0.9714285714285714,,0.9013700970959094, En dan kijken we op uw lijst en wie staat daarop op nummer vijf?
WON02439070,SPEAKER_10,1282.589134125637,1284.7792869269952,,,0.9714285714285714,,1.0137627262849205, Een man uit de big finance.
WON02439070,SPEAKER_14,1284.7453310696096,1287.156196943973,Thierry Baudet,Thierry Baudet,0.6181818181818182,Thierry Baudet,0.8738282998624435," Ja, dat is ook een van de redenen dat wij..."
WON02439070,SPEAKER_10,1285.1528013582342,1288.853989813243,,,0.9714285714285714,,1.2131255443096958," Rolf Dekker, uw nummer vijf van de Rabobank."
WON02439070,SPEAKER_14,1288.853989813243,1290.3480475382003,Thierry Baudet,Thierry Baudet,0.6181818181818182,Thierry Baudet,0.8197784972748973," Ja, voormalig topman van de Rabobank."
WON02439070,SPEAKER_10,1290.3480475382003,1295.6451612903224,,,0.9714285714285714,,0.8846400820400013," Werkte in die tijd met het WEF, het World Economic Forum, wat zo gehaat wordt door u."
WON02439070,SPEAKER_14,1295.7640067911716,1310.3140916808152,Thierry Baudet,Thierry Baudet,0.6181818181818182,Thierry Baudet,0.5436388073388846," Dat is ook een van de redenen dat wij zo gedegen kritiek kunnen leveren.

 Omdat wij natuurlijk een partij zijn.

 Intellectuele, succesvolle zaken mensen.

 Allerlei mensen die hebben gezien hoe de macht echt werkt.

 En juist daarom zo'n scherpe kritiek kunnen leveren."
WON02439070,SPEAKER_10,1310.3310696095077,1332.6740237691001,,,0.9714285714285714,,0.8162724800018407," Ja, maar je zou ook kunnen denken, misschien is dat dan ook wel controlled opposition.

 Maar ook, u bent natuurlijk gewoon zelf onderdeel van het systeem...

 waar u dan zo kritisch op bent.

 En als we kijken naar, we hebben daar even wat beelden van.

 Als we naar u in de Kamer kijken, dan...

 Bijvoorbeeld hoe u met premier Rutte sprak lovende woorden toen hij zijn vertrek aankondigde."
WON02439070,SPEAKER_14,1332.3684210526317,1334.8981324278438,Thierry Baudet,Thierry Baudet,0.6181818181818182,Thierry Baudet,0.777387206330592," Hart op de inhoud, zacht op de persoon."
WON02439070,SPEAKER_10,1334.8981324278438,1363.709677419355,,,0.9714285714285714,,0.8234087633396892," Zeker, dat snap ik.

 Dat zien we hier.

 En toen vertelde u zelfs dat u altijd heimelijk briefjes met elkaar uitwisselt.

 En dan over uw grote liefde die u deelt met hem over klassieke muziek.

 En u feliciteert Pieter Omtzigt, die dan toch ook in uw ogen lid wordt van het kartel.

 Ik kan me dan zo voorstellen.

 Als u mensen zo waarschuwt voor dat systeem, voor die controlled opposition...

 hoe moeten mensen dan weten dat u daar niet...

 Dit ziet eruit als u er ook bij hoort en bij bent."
WON02439070,SPEAKER_14,1364.7453310696096,1387.156196943973,Thierry Baudet,Thierry Baudet,0.6181818181818182,Thierry Baudet,0.5568131020716265," Ja, nou ja.

 Ik zei het al, wij zijn zacht op de persoon.

 En dat blijft zo.

 Dus ik ga normaal om met mensen.

 En met Mark Rutte deel ik inderdaad een grote liefde voor klassieke muziek.

 En daar hebben we ook leuke gesprekken over met elkaar.

 Desal niet te min ben ik gewoon echt hard op de inhoud.

 En heb ik een fundamenteel andere visie op hoe Nederland bestuurd zou moeten worden."
WON02439070,SPEAKER_10,1386.409168081494,1394.3548387096776,,,0.9714285714285714,,0.8823121407946842," Zullen dat niet bandtrouw opleveren bij uw achterban dan?

 Als u daar zo voor waarschuwt.

 Dat u denkt, oh, die OD is eigenlijk ook gewoon onderdeel van het systeem...

 waar hij zo tegenaan schopt."
WON02439070,SPEAKER_14,1394.3548387096776,1404.8811544991513,Thierry Baudet,Thierry Baudet,0.6181818181818182,Thierry Baudet,0.6538461995662275," Ik denk dat ik voldoende gedemoniseerd word voor mensen in Nederland...

 om te begrijpen dat ik echt wel door het systeem gezien word...

 als een fundamentele bedreiging."
WON02439070,SPEAKER_10,1404.8811544991513,1431.4516129032259,,,0.9714285714285714,,0.8246575935100046," Maar er is nog iemand, dat vind ik ook nog wel aardig...

 Er is nog iemand op uw lijst die, nou ja, zou kunnen zeggen...

 ook behoorlijk in het systeem past.

 Dat is Kamerlid Pepijn van Houwelingen.

 Hij werkte voor het Sociaal Cultureel Planbureau.

 Dat valt onder het ministerie van Hugo de Jonge, dat was het VWS.

 En hij heeft een terugkeerregeling afgesproken.

 Dus voor het geval dat het niet goed gaat met Forum voor Democratie...

 dan mag hij terug.

 Dan denk ik, dat is allemaal zo onderdeel van het systeem...

 waar jullie zo tegenaan schoppen."
WON02439070,SPEAKER_14,1431.910016977929,1434.7453310696096,Thierry Baudet,Thierry Baudet,0.6181818181818182,Thierry Baudet,0.8568689702616769," Ja, leuk hè?

 Zo eng zijn we dus nog helemaal niet."
WON02439070,SPEAKER_10,1435.62818336163,1437.2241086587437,,,0.9714285714285714,,1.0863288141827414, Is dat niet wonderlijk?
WON02439070,SPEAKER_14,1438.0730050933785,1454.8641765704583,Thierry Baudet,Thierry Baudet,0.6181818181818182,Thierry Baudet,0.5884876308917885," Ook binnen de instituten die we nu hebben...

 komen natuurlijk witte raven naar voren.

 Mensen die de dingen doorzien.

 Pepijn heeft een briljante PhD gedaan in Japan.

 Spreekt ook vloeiend Japans."
WON02439070,SPEAKER_10,1453.200339558574,1456.5619694397283,,,0.9714285714285714,,1.0501744085799267, Dan wil je toch niet blijven ministerie in een systeem waar je zo tegenaan schopt?
WON02439070,SPEAKER_14,1456.2054329371817,1475.747028862479,Thierry Baudet,Thierry Baudet,0.6181818181818182,Thierry Baudet,0.5341823088323009," Het Sociaal Cultureel Planbureau heeft diverse afdelingen...

 maar heeft ook een bepaalde academische vrijheid altijd gehuldigd.

 Dat geldt bijvoorbeeld ook voor Paul Cliteur.

 Dat is een lijstduo op onze lijst.

 Hij heeft een prachtige carrière op de Universiteit Leiden gebouwd.

 Maar is ook Forum voor Democratie in hart en nieren."
WON02439070,SPEAKER_10,1473.370118845501,1479.3463497453313,,,0.9714285714285714,,1.0625820077782235, Maar dit is het systeem binnen het ministerie.
WON02439070,SPEAKER_14,1475.8149405772497,1490.263157894737,Thierry Baudet,Thierry Baudet,0.6181818181818182,Thierry Baudet,0.6382844269675152," We zijn niet tegen instituties als zodanig.

 Wij vinden alleen dat de dominante ideologie binnen die instituties...

 niet de juiste is.

 Wij staan een ander soort visie op Nederland voor."
WON02439070,SPEAKER_10,1490.0424448217318,1497.393887945671,,,0.9714285714285714,,0.8556947760642714," En zijn daarmee misschien ook een andere partij?

 We gaan naar Arjan Noorlander.

 Arjan, Forum voor Democratie als partij?"
WON02439070,SPEAKER_07,1496.9354838709678,1633.7436332767402,,,1.0,,0.7747269050279443," Ja, als partij en als fractie.

 Want ze zitten natuurlijk gewoon in de Kamer met vijf zetels.

 En daar is het dan wel, dat doen ze echt anders, veel ophef.

 Veel ophef en gedoe.

 Ze zijn scherp.

 Scherp op de inhoud.

 Zelfs zo scherp dat het Openbaar Ministerie zegt dat het te scherp is.

 Dat twee Kamerleden de wethoven overtreden.

 De ene van Houwelingen vanwege smaat.

 De andere van Meijeren vanwege opruiming.

 Ze worden vervolgd.

 Maar daar houdt het gedoe niet op.

 Er is ook gedoe met Thierry Baudet geweest in de Tweede Kamer.

 Want de Kamerleden weigeren hun bijverdiensten en hun bijbanen op te geven.

 En dat betekende, dat is een unicum, dat hij een week geschorst is geweest als Kamerlid.

 Gedoe dus.

 Maar dat wil niet zeggen dat ze zich helemaal aan dat systeem onttrekken.

 Want ze komen wel degelijk bij debatten opdragen.

 Sinds ze in de Kamer zitten, en dat hebben we opgevraagd bij de Kamer zelf...

 zijn ze bij 550 debatten geweest.

 Ze doen dus wel mee, maar een beetje.

 Want een iets kleinere partij, de SGP, heeft in diezelfde jaren...

 sinds 2017 drie keer zoveel debatten bijgewoond.

 Ruim 1500.

 Ze laten vaak verstek gaan.

 En als ze er dan wel zijn, die 550 keer, daar wordt dan ook over gemopperd.

 Want ze platen zich buiten het debat.

 Ze zijn er wel, ze gebruiken het debat toch vooral om filmpjes te maken...

 voor de eigen social media-kanalen, waar ze veel zetels of kijkers halen.

 Wat doen ze dan wel met hun tijd?

 Misschien zijn ze druk met iets anders, met zaken.

 Maar misschien ook wel met dubbelfuncties.

 Want veel Kamerleden doen naast hun kamerwerk ook iets anders in de partij.

 Maar bijvoorbeeld ook in de gemeente, in de provincie.

 En dat staat, moet ik daar wel bij zeggen, meneer Baudet, op gespannen voet...

 met de integriteitsregels die de eigen partij heeft opgesteld.

 Ze nemen dus afstand, staan vooral ook de afgelopen jaren weer bekend...

 vanwege parlementair gedoe.

 En daarom is het des te opvallend dat ze toch weer gewoon met een partijprogramma zijn gekomen.

 Dat daar weer gewoon de speerpunten in staan.

 Zoals bijvoorbeeld democratische vernieuwing.

 Eén van de redenen dat ze waren opgericht gekozen burgemeester moeten komen.

 Het bindend referendum moet er komen.

 Ja, meneer Baudet, als u dat allemaal echt wil, en dat aan de kiezer belooft...

 dan zult u ook aan het debat in de Kamer op een gewone manier mee moeten doen."
WON02439070,SPEAKER_10,1634.337860780985,1645.2207130730053,,,0.9714285714285714,,0.8953363804108447," Ja.

 Dit is eigenlijk waar u voor opgericht bent, hè?

 Dat zo'n referendum weer volksraadplegingen...

 Forum voor Democratie heet niet voor niks Forum voor Democratie."
WON02439070,SPEAKER_14,1645.0339558573855,1653.947368421053,Thierry Baudet,Thierry Baudet,0.6181818181818182,Thierry Baudet,0.7505801116413363," Ja, inderdaad. In de brede zin dus.

 Democratische vernieuwing.

 Ik heb een paar weken geleden ook in de Kamer mijn referendumwet mogen verdergen."
WON02439070,SPEAKER_10,1653.2342954159594,1667.784380305603,,,0.9714285714285714,,0.8694826863637513," Ik wil het eerst even hebben over dat voor heel veel mensen, voor heel veel kiezers...

 dat een heel belangrijk punt is, heeft u ook altijd heel belangrijk gemaakt.

 Maar dat er kiezers in uw achterban zijn die teleurgesteld zijn...

 over wat u daar bereikt en wat u daar eigenlijk voor doet."
WON02439070,SPEAKER_18,1668.9898132427843,1724.2529711375214,,,1.0,Edson Olf,0.9705151846754179," Luister even mee.

 Goede van de standpunten van de partij vind ik democratische vernieuwing.

 De macht teruggeven aan de burger via onmiddellijke invoering van...

 een bindend referenda of gekozen functionaren...

 zoals een gekozen burgemeester of minister-president.

 Helaas zie ik daar de laatste tijd niet heel veel van terug in de Tweede Kamer.

 Voornamelijk complottheorieën terugkomen.

 Wat heeft de burger, de maatschappij, eraan dat een individu...

 wel of niet gelooft in het hebben van de maanlanding...

 of het sceptisch zijn van de officiële verklaring van 9-11?

 Dat is niet waarvoor iemand op Thierry Baudet op Forum voor Democratie stemt.

 Dat leidt er toe dat ik niet meer op Forum voor Democratie ga stemmen.

 Mijn lidmaatschappij heeft opgezegd en gaat kijken naar de andere partijen op de rechterflank.

 Dus Thierry Baudet, mijn vraag aan u is...

 waarom de weg van complotdenken en niet de weg van nieuwe democratie?

 Dat is zo'n zonde. U had er zoveel stemmers mee kunnen winnen...

 en wellicht zoveel standpunten mee waar kunnen maken in de Tweede Kamer."
WON02439070,SPEAKER_10,1725.1358234295417,1727.376910016978,,,0.9714285714285714,,1.0073636290093781, Wat zegt u tegen deze teleurgestelde kiezer?
WON02439070,SPEAKER_14,1728.2937181663838,1748.5314091680816,Thierry Baudet,Thierry Baudet,0.6181818181818182,Thierry Baudet,0.5770433694604409," Het zijn een beetje twee punten volgens mij.

 Het eerste is dat we niet meer bezig zouden zijn met democratische vernieuwing.

 Dat is volgens mij onjuist.

 Een voorbeeld is het referendum dat ik net noemde.

 We hebben dat voorbereid. Dat is een best lang traject.

 Het wetgevingstraject.

 We hebben ook op allerlei andere manieren gepleit voor democratische vernieuwing."
WON02439070,SPEAKER_10,1748.5314091680816,1760.195246179966,,,0.9714285714285714,,0.8695435128622196," Maar niet zo veel. We hebben onderzoek gedaan naar wat voor moties u heeft gediend...

 en wat voor initiatiefvoorstellen u heeft gedaan.

 En dan zie je dat u in 2017 redelijk actief was op dit onderwerp."
WON02439070,SPEAKER_10,1760.263157894737,1763.8115449915113,,,0.9714285714285714,,0.9756374939075951," Maar dat dat eigenlijk in de loop der jaren, dit jaar zo goed als niks is.

 Dus hij heeft wel een punt."
WON02439070,SPEAKER_14,1763.0135823429541,1777.9881154499153,Thierry Baudet,Thierry Baudet,0.6181818181818182,Thierry Baudet,0.5711317180336828," Dat kwam net ook al even aan bod.

 Dat kwantificeren van parlementaire activiteit...

 Het aantal kamervragen of debatten waar je mee hebt gedaan...

 Ik geloof niet dat dat de juiste manier is om de waarde van een parlementaire werking..."
WON02439070,SPEAKER_10,1777.9032258064517,1780.9083191850596,,,0.9714285714285714,,0.9954849407273126, Laten we het dan over de kwaliteit hebben.
WON02439070,SPEAKER_14,1778.157894736842,1803.8964346349744,Thierry Baudet,Thierry Baudet,0.6181818181818182,Thierry Baudet,0.5988202295390728," Ik denk dat het indienen van zo'n wet een voorbeeld is.

 naar het tweede punt van deze teleurgestelde kiezer.

 Op het moment dat je het hebt over democratische vernieuwing...

 dan heb je het ook over de verantwoording die de Nederlandse regering aflegt...

 al dan niet aflegt aan het parlement en waar de macht eigenlijk ligt."
WON02439070,SPEAKER_10,1781.0611205432938,1787.4108658743635,,,0.9714285714285714,Thierry Baudet,0.6815089664373035, Maar het vervolg van mijn antwoord zou ook een bruggetje maken...
WON02439070,SPEAKER_14,1804.660441426146,1815.7130730050935,Thierry Baudet,Thierry Baudet,0.6181818181818182,Thierry Baudet,0.6251366413459416," Levert men nog wel verantwoording af aan de Nederlandse bevolking...

 of is men eigenlijk onderhorig geworden aan bijvoorbeeld het World Economic Forum?

 Aan bijvoorbeeld de World Health Organization?"
WON02439070,SPEAKER_10,1814.4057724957556,1816.2393887945673,,,0.9714285714285714,Thierry Baudet,0.883135920849751, Daar zijn we net geweest.
WON02439070,SPEAKER_14,1816.2393887945673,1845.645161290323,Thierry Baudet,Thierry Baudet,0.6181818181818182,Thierry Baudet,0.570380228170012," Dat is misschien wat deze man complottheorieën noemt.

 Maar als we dan gaan spitten daarin...

 dan zien wij dat er talloze afspraken worden gemaakt.

 Bijvoorbeeld over de lockdowns die zijn ingevoerd in allerlei landen tegelijk.

 En dan zie je dat de Nederlandse bevolking ook op dat gebied buitenspel staat.

 Dus democratische vernieuwing behelst behalve referenda, gekozen burgemeester...

 transparantie, al die dingen waar we voor zijn en waar we voor blijven pleiten...

 ook dat je gaat nadenken waarom gaan die regeringsverkiezen allemaal naar Davos?"
